"","id","usernames","content.x","joined","timeout","clean_content","id.y","channel","content.y"
"167","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J27F129HCJ35ZQDPW93GXX8J","01H261HJTJ4K6RM2WWGW5PS40E","**GM**"
"168","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J25HTM43VP1THPN6TWR7QG8C","01H261HJTJ4K6RM2WWGW5PS40E","Yes, no victory without sacrifice, G.

**GM**."
"169","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J25777X3AXXSDKNTR2CKBT0M","01H261HJTJ4K6RM2WWGW5PS40E","A sharp reminder of the victory that awaits."
"170","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J256QHBW350JJKSFQQMBX73P","01H261HJTJ4K6RM2WWGW5PS40E","**GM**"
"171","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J256Y4HDGP68TH353RJ35PJ3","01H261HJTJ4K6RM2WWGW5PS40E","Don't give up, G.

Life will always test your resilience every now and again."
"172","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J256Z56VF65E3S007W2QKAKS","01H261HJTJ4K6RM2WWGW5PS40E","It is the human experience."
"173","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J2574S6WQSRYTZAFDFAWJXK7","01H261HJTJ4K6RM2WWGW5PS40E","VITAMINS. (:"
"174","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J24Z91DEE58XEQ3X8JE0M08T","01H261HJTJ4K6RM2WWGW5PS40E","You already have the role, so now you have to choose.

Will it be today or will it be some day?"
"175","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J24Z02ZHEPS38TN68APFVGXK","01H261HJTJ4K6RM2WWGW5PS40E","Never too late.
https://app.jointherealworld.com/learning/01GGDHJAQMA1D0VMK8WV22BJJN/courses/01HBDC1KW522EH0QJ870XFE0Y8/DGIFEj91 "
"176","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J24YP15K7FVP7H8ZA3R8X4FS","01H261HJTJ4K6RM2WWGW5PS40E","*“Let your plans be dark and impenetrable as night, and when you move, fall like a thunderbolt.”*"
"177","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J248F586V8VX3DMCRDK35TXM","01H261HJTJ4K6RM2WWGW5PS40E","Make them proud."
"178","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J23MFAY57FBXDKBMV888X90K","01H261HJTJ4K6RM2WWGW5PS40E","Remember G's.

This is **not** a telegram group chat.

This is **The Real World** where students help eachother toward a common goal, success in all realms of human endeavor.

We all want to be the absolute **best** in our bloodline, right?

https://app.jointherealworld.com/chat/01GGDHJAQMA1D0VMK8WV22BJJN/01HJRB0NYBBJY6EN7W7TFD9S3P/01J23M6JGZXGKTS5YSGN6NWJE9"
"179","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J23KZXD47Z4Q95HCQH7BGQEX","01H261HJTJ4K6RM2WWGW5PS40E",""
"180","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J23KNGZDPV6N8CQ05RM8YJ39","01H261HJTJ4K6RM2WWGW5PS40E","https://app.jointherealworld.com/chat/01GGDHGV32QWPG7FJ3N39K4FME/01GGQAW295ZTD4JSD1HWYQRPYX/01J09QCCZRPAP2ZX61MN7ZAJB1"
"181","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J23HFKYHR2YVGF400Y1AYTWT","01H261HJTJ4K6RM2WWGW5PS40E",NA
"182","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J23J1N2A6BWWW4FAHD1VBBRF","01H261HJTJ4K6RM2WWGW5PS40E","I will become a Champion through a link here inside The Real World. (:

https://app.jointherealworld.com/chat/01GGDHJAQMA1D0VMK8WV22BJJN/01GHVGN9055HZ20ZR3S1C3C9TB/01J05ZYT90ME1DWKYF9ERM6GTD"
"183","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J232SYR72BFKA0ZCSBWY25XP","01H261HJTJ4K6RM2WWGW5PS40E","https://app.jointherealworld.com/chat/01GGDHJAQMA1D0VMK8WV22BJJN/01HJVGTRTR4PJQ3E89C4VW2FBZ/01J1A8MVE0HVSZMTH864QW96HQ"
"184","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22P3ZZTF5GFTT2N11D7SBSP","01H261HJTJ4K6RM2WWGW5PS40E","Things have been buggy lately.

Rest assured it'll all be dealt with.

Patience. (:"
"185","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22NQKZXPX3RH26Q6Q5NNJQY","01H261HJTJ4K6RM2WWGW5PS40E","Don't cast bad spells on yourself G!"
"186","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22MQBQ3ABB75372ZAQ8Q25H","01H261HJTJ4K6RM2WWGW5PS40E","Minus toxicity. (:"
"187","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22MZD46VY76GNDB21VPQAD2","01H261HJTJ4K6RM2WWGW5PS40E","Correct.

The words that we utter showcase our character.

"
"188","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22MKNG67QV7WSR4BRSZK3DY","01H261HJTJ4K6RM2WWGW5PS40E","One of my absolute favourites."
"189","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22KPPJEKRPBTSQ6ENH96GH0","01H261HJTJ4K6RM2WWGW5PS40E",""
"190","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22K7AVQDATC57SAJR0MXSXK","01H261HJTJ4K6RM2WWGW5PS40E",NA
"191","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22KB2DHSVP94KGM252J6XRB","01H261HJTJ4K6RM2WWGW5PS40E","They definitely compliment eachother.

CC + AI as well."
"192","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22HK1J6HCV68GCDTKB5E0W1","01H261HJTJ4K6RM2WWGW5PS40E","This."
"193","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22H5WSG8H7RCAMK353TTRMH","01H261HJTJ4K6RM2WWGW5PS40E",""
"194","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22H9SNEE99F6MVJX9Q1PCFF","01H261HJTJ4K6RM2WWGW5PS40E","Type **daddysuniversity**DOTCOM

(No posting links)"
"195","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J22HE5NT30RS1HY1N30DHWXX","01H261HJTJ4K6RM2WWGW5PS40E",""
"196","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J2267AQ3D35S1TQ2BPZGJ8KG","01H261HJTJ4K6RM2WWGW5PS40E","Stay on top of it, G.

It auto renews so long as you got the funds. (:"
"197","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J226B4GNNT2PD7B709WGWYP0","01H261HJTJ4K6RM2WWGW5PS40E","You are good for 3 months then.

G decision."
"198","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J20X1YZ5Q2VQ32K5B3A5V81V","01H261HJTJ4K6RM2WWGW5PS40E","You already know the answer, G.

You dictate your path. No one else."
"199","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J20WT4DNV7A8AX5X3SN757T7","01H261HJTJ4K6RM2WWGW5PS40E","Straight from CC + AI.

G."
"200","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1YAXEVCRB6AHFJ6S9JT42AE","01H261HJTJ4K6RM2WWGW5PS40E","Commitment."
"201","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1W4X46CCVKRGKJWPPP28JSN","01H261HJTJ4K6RM2WWGW5PS40E","Best you can do is work work work until then.

After?

Work work work."
"202","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1W4MRZJ56Q1JG3KEGNDHA6V","01H261HJTJ4K6RM2WWGW5PS40E","About a day or two give or take."
"203","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1QCAM532J2E7W1ZYPZ9MH1J","01H261HJTJ4K6RM2WWGW5PS40E","You add it manually, G."
"204","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1QCB4V6GH7YFNB0XG75F48T","01H261HJTJ4K6RM2WWGW5PS40E","Then pin it as a daily task."
"205","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1QCD1RT4DSK6P0GS7K3KQ2D","01H261HJTJ4K6RM2WWGW5PS40E",NA
"206","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1P8NV7T1V4153QJ2ZXNE73V","01H261HJTJ4K6RM2WWGW5PS40E","When you throw your right/left hooks, or uppercuts always try and keep your eyes centred in front towards your target.

If you always know where your target is and how they are moving, you're less likely to take a blow you won't see coming."
"207","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1HQD99HJ8DGJMR032WYJ68V","01H261HJTJ4K6RM2WWGW5PS40E","Allot 5-10 minutes to writing down your tasks for the day then get to completing them.

The Pope reccomends writing down your tasks for the next day before you sleep.

When you wake taking action is the only sensible thing to do."
"208","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1FNMB9ZVP9ERS3C8WBDC905","01H261HJTJ4K6RM2WWGW5PS40E","Your rank days are not showing for me, G.

Last 24hrs, people have seen common glitches like this as things are being worked on, the system is being improved.

Not at all a reason to be alarmed.

Patience."
"209","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1FP12TEE17CKSSYA0EQ8WD4","01H261HJTJ4K6RM2WWGW5PS40E","Sharp reminder of the victory that awaits."
"210","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1FQ44G6WQD0D5BH2V85J72C","01H261HJTJ4K6RM2WWGW5PS40E","50 Pushups in public is impressive.

Most people can barely do 15 or let alone 20 without struggling.

Focus on yourself, G.

Outside world does not matter.

What you do today does.

Make yourself and God proud."
"211","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1F1D4X7M5MW2G06Y5FVR4VN","01H261HJTJ4K6RM2WWGW5PS40E","Search up TateSpeech on Rumble"
"212","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1EBW0KRGSDEA1CMAMJ3P07A","01H261HJTJ4K6RM2WWGW5PS40E","Professor Alex just dropped a killer lesson, G's.

Check it out.

https://app.jointherealworld.com/chat/01GVZRNVT519Q67C8BQGJHRDBY/01HPQFA8GFEABS8ECT40C8BNFK/01J1CFP9T0B7H7P57VFAA0AW94"
"213","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1DYSVDSB71YBDCQBFPC8D57","01H261HJTJ4K6RM2WWGW5PS40E","Embrace the journey."
"214","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1DKZH3PG4SH2RQR75X9KTTQ","01H261HJTJ4K6RM2WWGW5PS40E","Nice Banner, G."
"215","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1D4B6NEAXG7JSE3MJDWMZZX","01H261HJTJ4K6RM2WWGW5PS40E","You could have started your second paragraph with

 *""I'm nowhere that I need to be, but I will eventually get to where I need to go.""*


*""I'm still a loser in the aspect-""* - No, not this.

You are not a loser if you are here with us and trying your best to give back to this community and change your life for the better.

Zero bad spells, G. Don't even speak them.

You're a fuckin G. 

You're even a Champion. 2 Year commitment.

Respect."
"216","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1BDMF2MG5PSZW641WSEEVQF","01H261HJTJ4K6RM2WWGW5PS40E","Reminds me of my first day on my fitness journey.

Imagine that through every **single** rep you are gaining more and more control over your body.

You started at 10, today you hit 35.

Like benching your **own** body weight.

Power comes in many forms.

You are not just gaining power over your body but also your mind.

Steady progress, G.

I respect it.

Keep it up."
"217","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J1AC4J56M4FRCE9E66NQMR92","01H261HJTJ4K6RM2WWGW5PS40E","I believe it's still in it's testing phase, G.

Not fully developed and so not fully available.

I haven't tried the alpha version of TRW, but inside <#01HYFVF7S7W3TP9HFFCWF1FB0J> there is much more talk about it.

Consider trying out that version if you're really curious."
"218","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J16CEH4QW1D8G5S9RJQ70KQN","01H261HJTJ4K6RM2WWGW5PS40E","Here, G.

https://app.jointherealworld.com/chat/01GGDHJAQMA1D0VMK8WV22BJJN/01GHVGN9055HZ20ZR3S1C3C9TB/01J05ZYT90ME1DWKYF9ERM6GTD"
"219","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J16CVJBJMMX3PBXJ81N2CFSC","01H261HJTJ4K6RM2WWGW5PS40E","Correct. It's a glitch, just continue getting stuff done.

Hard work will not go unnoticed."
"220","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J155B4CHQ5J4GRC3HX3EHJ4R","01H261HJTJ4K6RM2WWGW5PS40E","Exactly."
"221","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J13Q2X5R8E49XHH04HSDYT95","01H261HJTJ4K6RM2WWGW5PS40E","The day is going by pretty slowly. (:

More work."
"222","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J11XGEESX227M2RX32P3FT7Q","01H261HJTJ4K6RM2WWGW5PS40E","Make sure you have the up-to-date app, G.

I would reinstall it to see if that works."
"223","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J10TVJG22B68GDVM2DDJW20S","01H261HJTJ4K6RM2WWGW5PS40E","Sharp reminder of the victory that awaits.

"
"224","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0Y9RVGPYGSDHZ8A5RKFAPMX","01H261HJTJ4K6RM2WWGW5PS40E","My G, you don't have to ask this.

You spent your coins and bought the identity booster, yes?

You now have the **ability** to try adding an emojii to your username.

Look, I did it.

Easy. 

I want to see what you pick. 👍

Hint: Settings"
"225","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0YAAQFJH9Q6JQBCHZV3GS0D","01H261HJTJ4K6RM2WWGW5PS40E","Interesting thought process.

You spend $49 to join TRW.

In order to assimilate yourself into this wonderful community,

One of the first things you choose to say is this? 

"
"226","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0YAECR0W5WZCGV66PT7VV1V","01H261HJTJ4K6RM2WWGW5PS40E","Nice, G.

You figured it out.

Proud of you."
"227","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0Y9CT34HD0RYV8EH4TR6AGZ","01H261HJTJ4K6RM2WWGW5PS40E","Have you tried adding an emojii yourself, G?"
"228","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0WJ9SN8RGJZWPY9QSMHNJEF","01H261HJTJ4K6RM2WWGW5PS40E","Bro, press on the big ""Courses"" Button.

You'll find what you are looking for."
"229","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0VYAH10WV56AHB77BG4PKYF","01H261HJTJ4K6RM2WWGW5PS40E","Complete every task you set for yourself and you won't have to worry about that, G."
"230","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0VYNTRGB53BKM35JW2X16YY","01H261HJTJ4K6RM2WWGW5PS40E","You need to complete every task on your checklist, G. 

<@01HVK06FA6H700ZCQVZZB2TM6J> "
"231","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0VYSZZ9KCCGCEXHV2ESJZT7","01H261HJTJ4K6RM2WWGW5PS40E","Go to trading campus and press on ""Courses"" 

From there press on ""Start here"" and you'll find the answer you're looking for, G."
"232","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0VXCHV5XSKN8FC9F46F7MPP","01H261HJTJ4K6RM2WWGW5PS40E","Press on courses bro, explore it a bit and you'll find the answer you're looking for.

Hint: Positive Masculinity Challenge ""The Challenge"""
"233","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0RY26EBGPZDHA9NMTD9GXAP","01H261HJTJ4K6RM2WWGW5PS40E","Beautiful day G's.

You know why Luc tells us to get 30min of sun each day?

Because we are all **superman**

and we need the sun, we need that energy. 

Energy is real.

We can absorb it like a bug absorbs **pure** oxygen through it's skin and into its body.

"
"234","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0RYHHQS0671J155NQX69RY2","01H261HJTJ4K6RM2WWGW5PS40E","We all have that part of our brain telling us to give up. 

Our brains naturally find a million reasons not to do something that is HEALTHY for us.

Everyone else who thinks we're crazy or casts negative spells like discouragement via their **words** are simply. .giving into their demons."
"235","01GZDM7KQSHYRP7VMJ2PGCHFAR","Golden Eye_ ⚡️","There is no light without dark. No joy without pain. You can't have a rainbow without a little rain.","2023-05-02T07:29:46.369Z",NA," light without dark joy without pain cant rainbow without little rain","01J0RZ0FQ6GV2X165QFA0AYCT2","01H261HJTJ4K6RM2WWGW5PS40E","You are precisely right, G. "
